Order ID,Date,Day,Season,Customer Name,City,Region,State,Category,Sub Category,Sales,Discount,Profit,Average Temp,Holiday,Year,Month,Profit Margin
OD5490,2017-02-22,22,Winter,Peer,23,4,0,2,10,795,0.3,302,28.3,No,2017,2,0.379874213836478
OD5491,2015-11-10,10,Post-Monsoon,Kumar,17,4,0,4,11,2337,0.2,140,28.8,No,2015,11,0.0599058622165169
OD5492,2015-08-05,5,Monsoon,Roshan,19,4,0,4,17,2125,0.3,595,28.3,No,2015,8,0.28
OD5493,2018-09-01,1,Monsoon,Ramesh,9,4,0,5,22,1045,0.4,84,25.9,No,2018,9,0.08038277511961722
OD5494,2018-08-12,12,Monsoon,Aditi,6,4,0,4,19,2480,0.2,694,28.3,No,2018,8,0.27983870967741936
OD5495,2017-12-18,18,Winter,Krithika,8,4,0,5,22,1952,0.2,625,26.7,No,2017,12,0.3201844262295082
OD5496,2016-11-08,8,Post-Monsoon,Amy,21,4,0,4,17,1431,0.3,472,31.6,No,2016,11,0.32983927323549966
OD5497,2018-07-08,8,Monsoon,Vidya,9,4,0,4,19,1438,0.4,187,30.8,No,2018,7,0.13004172461752433
OD5498,2016-10-12,12,Post-Monsoon,Ram,3,4,0,0,3,1791,0.1,681,28.3,Yes,2016,10,0.38023450586264657
OD5499,2017-09-02,2,Monsoon,Harish,15,4,0,4,19,1491,0.3,358,28.3,Yes,2017,9,0.24010731052984574
OD5500,2016-12-19,19,Winter,Roshan,17,4,0,0,1,1624,0.3,617,28.3,No,2016,12,0.37992610837438423
OD5501,2015-05-13,13,Summer,Sundar,9,4,0,2,15,1705,0.2,119,28.4,No,2015,5,0.06979472140762463
OD5502,2017-11-09,9,Post-Monsoon,Vince,7,4,0,3,18,1082,0.3,195,28.3,No,2017,11,0.18022181146025879
OD5503,2017-12-18,18,Winter,Kumar,7,4,0,4,11,919,0.1,331,26.7,No,2017,12,0.3601741022850925
OD5504,2015-05-16,16,Summer,Hussain,16,4,0,1,13,582,0.2,198,28.3,No,2015,5,0.3402061855670103
OD5505,2016-04-17,17,Winter,Sundar,5,4,0,5,14,2064,0.2,124,28.3,No,2016,4,0.060077519379844964
OD5506,2018-07-14,14,Monsoon,Aditi,6,4,0,0,3,1883,0.3,508,28.3,Yes,2018,7,0.2697822623473181
OD5507,2015-07-26,26,Monsoon,Hafiz,2,4,0,4,11,959,0.2,77,28.3,No,2015,7,0.08029197080291971
OD5508,2018-09-18,18,Monsoon,Adavan,23,4,0,5,22,1085,0.3,98,25.9,No,2018,9,0.09032258064516129
OD5509,2017-06-11,11,Summer,Ganesh,6,4,0,4,17,839,0.3,319,25.7,No,2017,6,0.3802145411203814
OD5510,2018-07-29,29,Monsoon,Mathew,0,4,0,2,9,1135,0.3,295,28.3,No,2018,7,0.2599118942731278
OD5511,2016-04-13,13,Winter,Sundar,6,4,0,2,4,2078,0.3,707,28.3,Yes,2016,4,0.3402309913378248
OD5512,2016-07-18,18,Monsoon,Anu,5,4,0,0,3,2239,0.1,470,29.7,No,2016,7,0.20991514068780706
OD5513,2018-10-14,14,Post-Monsoon,Haseena,16,4,0,1,13,1088,0.3,403,28.3,No,2018,10,0.3704044117647059
OD5514,2015-03-25,25,Winter,Peer,10,4,0,4,12,2264,0.3,543,28.3,No,2015,3,0.2398409893992933
OD5515,2018-11-07,7,Post-Monsoon,Krithika,12,4,0,2,10,1629,0.1,538,28.3,Yes,2018,11,0.33026396562308163
OD5516,2018-08-07,7,Monsoon,Harish,7,4,0,1,21,648,0.3,78,28.3,No,2018,8,0.12037037037037036
OD5517,2018-02-13,13,Winter,Surya,15,4,0,1,13,990,0.2,446,28.3,Yes,2018,2,0.4505050505050505
OD5518,2017-11-05,5,Post-Monsoon,Amrish,4,4,0,1,21,1354,0.2,542,28.3,No,2017,11,0.40029542097488924
OD5519,2018-04-11,11,Winter,Yusuf,20,4,0,6,5,1169,0.2,409,28.8,No,2018,4,0.3498716852010265
OD5520,2017-11-18,18,Post-Monsoon,Kumar,21,4,0,3,0,1252,0.1,113,28.3,No,2017,11,0.0902555910543131
OD5521,2018-08-12,12,Monsoon,Jonas,1,4,0,6,5,883,0.2,115,28.3,No,2018,8,0.13023782559456398
OD5522,2017-12-10,10,Winter,Jonas,3,4,0,0,1,1545,0.4,247,28.5,No,2017,12,0.15987055016181229
OD5523,2017-05-12,12,Summer,Amrish,15,4,0,0,2,1938,0.3,368,28.3,No,2017,5,0.18988648090815274
OD5524,2015-04-11,11,Winter,Ram,6,4,0,5,22,1455,0.3,277,28.4,No,2015,4,0.19037800687285222
OD5525,2017-05-28,28,Summer,Mathew,4,4,0,6,16,2259,0.2,226,28.3,No,2017,5,0.10004426737494466
OD5526,2018-11-10,10,Post-Monsoon,Kumar,4,4,0,6,16,1485,0.3,668,28.3,No,2018,11,0.4498316498316498
OD5527,2018-03-03,3,Winter,Suresh,13,4,0,0,3,1841,0.3,589,28.3,No,2018,3,0.31993481803367735
OD5528,2018-10-07,7,Post-Monsoon,Komal,20,4,0,3,20,1091,0.3,404,28.3,No,2018,10,0.3703024747937672
OD5529,2015-08-31,31,Monsoon,Amy,6,4,0,6,16,886,0.1,381,30.7,No,2015,8,0.43002257336343114
OD5530,2018-04-17,17,Winter,Amy,4,4,0,0,3,771,0.1,177,28.3,No,2018,4,0.22957198443579765
OD5531,2015-03-14,14,Winter,Sheeba,12,4,0,2,10,1414,0.1,255,28.3,No,2015,3,0.18033946251768035
OD5532,2018-11-24,24,Post-Monsoon,Arvind,11,4,0,3,20,1825,0.3,237,27.7,Yes,2018,11,0.12986301369863013
OD5533,2018-11-21,21,Post-Monsoon,Sudha,3,4,0,4,17,2412,0.1,965,25.1,Yes,2018,11,0.40008291873963514
OD5534,2017-07-18,18,Monsoon,Arutra,23,4,0,5,8,2367,0.3,284,28.3,No,2017,7,0.11998310097169412
OD5535,2018-09-04,4,Monsoon,Sabeela,21,4,0,0,3,1576,0.3,678,28.3,No,2018,9,0.4302030456852792
OD5536,2015-10-09,9,Post-Monsoon,Hafiz,10,4,0,0,2,1463,0.2,527,29.4,No,2015,10,0.36021872863978127
OD5537,2017-07-08,8,Monsoon,Yusuf,0,4,0,4,11,1460,0.3,482,30.4,No,2017,7,0.33013698630136984
OD5538,2017-12-06,6,Winter,Surya,9,4,0,3,7,1126,0.3,158,28.3,No,2017,12,0.14031971580817051
OD5539,2017-11-12,12,Post-Monsoon,Verma,19,4,0,2,10,2159,0.2,194,28.3,No,2017,11,0.08985641500694766
OD5540,2016-08-17,17,Monsoon,Muneer,8,4,0,2,9,2306,0.2,784,28.3,Yes,2016,8,0.33998265394622723
OD5541,2018-09-19,19,Monsoon,Vinne,2,4,0,2,9,1001,0.2,400,26.8,No,2018,9,0.3996003996003996
OD5542,2018-09-23,23,Monsoon,Vidya,21,4,0,6,5,2378,0.1,428,28.3,No,2018,9,0.17998317914213624
OD5543,2018-03-09,9,Winter,Jonas,22,4,0,5,14,1927,0.3,617,30.9,No,2018,3,0.3201868188894655
OD5544,2016-03-06,6,Winter,Veronica,3,4,0,5,22,1927,0.1,501,28.3,No,2016,3,0.2599896211728075
OD5545,2017-05-28,28,Summer,Ram,17,4,0,6,6,2196,0.1,242,28.3,No,2017,5,0.11020036429872496
OD5546,2015-09-29,29,Monsoon,Shah,8,4,0,4,12,1879,0.2,564,28.3,No,2015,9,0.3001596593932943
OD5547,2017-11-04,4,Post-Monsoon,Veronica,12,4,0,6,6,767,0.2,169,28.3,Yes,2017,11,0.22033898305084745
OD5548,2016-08-02,2,Monsoon,Ridhesh,13,4,0,5,22,2357,0.2,872,28.3,No,2016,8,0.36996181586762833
OD5549,2018-09-19,19,Monsoon,Hussain,1,4,0,5,22,1238,0.1,248,26.8,No,2018,9,0.20032310177705978
OD5550,2016-12-24,24,Winter,Vince,19,4,0,1,13,1307,0.3,288,28.3,Yes,2016,12,0.22035195103289976
OD5551,2018-09-02,2,Monsoon,Willams,11,4,0,5,14,1863,0.3,578,27.1,Yes,2018,9,0.310252281266774
OD5552,2018-02-26,26,Winter,Sundar,15,4,0,4,17,800,0.2,88,28.3,No,2018,2,0.11
OD5553,2016-06-23,23,Summer,Verma,9,4,0,2,15,1094,0.3,383,28.9,No,2016,6,0.350091407678245
OD5554,2016-12-06,6,Winter,Ramesh,21,4,0,2,4,1378,0.1,537,28.3,No,2016,12,0.38969521044992744
OD5555,2015-09-21,21,Monsoon,Roshan,2,4,0,0,2,2150,0.2,151,30.2,No,2015,9,0.07023255813953488
OD5556,2015-11-29,29,Post-Monsoon,Sabeela,0,4,0,6,5,2432,0.1,608,27.2,No,2015,11,0.25
OD5557,2018-10-30,30,Post-Monsoon,Sudha,0,4,0,4,19,2053,0.3,554,27.8,No,2018,10,0.26984900146127616
OD5558,2015-11-02,2,Post-Monsoon,Amrish,22,4,0,1,13,1215,0.2,267,28.3,No,2015,11,0.21975308641975308
OD5559,2017-09-18,18,Monsoon,Sheeba,8,4,0,4,11,1320,0.3,581,29.1,No,2017,9,0.4401515151515151
OD5560,2016-05-12,12,Summer,Muneer,16,4,0,4,19,1778,0.3,693,26.7,No,2016,5,0.38976377952755903
OD5561,2015-04-11,11,Winter,James,17,4,0,2,10,1559,0.2,499,28.4,No,2015,4,0.3200769724182168
OD5562,2015-07-26,26,Monsoon,Malik,2,4,0,5,8,1026,0.3,349,28.3,No,2015,7,0.3401559454191033
OD5563,2017-09-27,27,Monsoon,Ram,20,4,0,3,18,1759,0.3,422,28.8,Yes,2017,9,0.23990903922683343
OD5564,2016-10-18,18,Post-Monsoon,Surya,21,4,0,2,4,2034,0.2,712,28.3,No,2016,10,0.3500491642084562
OD5565,2015-08-08,8,Monsoon,Sundar,0,4,0,0,1,2084,0.3,167,30.9,No,2015,8,0.08013435700575816
OD5566,2017-09-25,25,Monsoon,Mathew,19,4,0,1,13,1017,0.2,356,28.3,No,2017,9,0.3500491642084562
OD5567,2016-01-30,30,Winter,Amrish,12,4,0,1,13,1296,0.2,259,28.3,No,2016,1,0.19984567901234568
OD5568,2016-04-02,2,Winter,Yadav,13,4,0,0,3,2295,0.1,780,28.3,No,2016,4,0.33986928104575165
OD5569,2017-05-26,26,Summer,Mathew,2,4,0,2,10,2318,0.1,301,28.3,No,2017,5,0.12985332182916307
OD5570,2017-08-23,23,Monsoon,Jonas,1,4,0,6,5,513,0.4,87,30.6,No,2017,8,0.1695906432748538
OD5571,2017-12-31,31,Winter,Ganesh,23,4,0,3,20,2159,0.3,928,28.3,No,2017,12,0.4298286243631311
OD5572,2018-12-15,15,Winter,Ram,10,4,0,0,1,1919,0.2,96,27.8,No,2018,12,0.05002605523710266
OD5573,2016-06-23,23,Summer,Veena,3,4,0,6,5,893,0.3,348,28.9,No,2016,6,0.3896976483762598
OD5574,2017-08-15,15,Monsoon,Suresh,5,4,0,2,15,522,0.2,183,28.4,Yes,2017,8,0.3505747126436782
OD5575,2016-04-22,22,Winter,Hafiz,21,4,0,5,8,855,0.3,137,28.3,No,2016,4,0.16023391812865498
OD5576,2017-06-09,9,Summer,Akash,4,4,0,4,17,2311,0.3,324,29.8,No,2017,6,0.14019904803115535
OD5577,2018-01-20,20,Winter,Sharon,21,4,0,6,16,1206,0.2,145,28.3,No,2018,1,0.12023217247097844
OD5578,2016-08-28,28,Monsoon,Veena,7,4,0,6,6,1938,0.1,543,29.5,No,2016,8,0.2801857585139319
OD5579,2016-12-30,30,Winter,Vinne,4,4,0,3,18,2194,0.3,505,28.3,No,2016,12,0.2301731996353692
OD5580,2018-12-29,29,Winter,Sundar,17,4,0,2,10,1575,0.4,504,25.4,No,2018,12,0.32
OD5581,2015-11-08,8,Post-Monsoon,Yusuf,14,4,0,3,18,2021,0.3,728,30.6,No,2015,11,0.3602177140029688
OD5582,2017-07-14,14,Monsoon,Ram,3,4,0,6,16,1560,0.3,140,29.7,No,2017,7,0.08974358974358974
OD5583,2018-01-20,20,Winter,Veena,17,4,0,6,6,2392,0.2,765,28.3,No,2018,1,0.31981605351170567
OD5584,2018-08-07,7,Monsoon,Alan,11,4,0,0,3,2398,0.2,408,28.3,No,2018,8,0.1701417848206839
OD5585,2018-07-14,14,Monsoon,Sudeep,20,4,0,3,0,1063,0.3,457,28.3,Yes,2018,7,0.4299153339604892
OD5586,2017-08-28,28,Monsoon,Vinne,18,4,0,4,17,2305,0.4,645,29.9,No,2017,8,0.279826464208243
OD5587,2015-11-01,1,Post-Monsoon,Alan,3,4,0,3,18,1709,0.4,684,28.3,No,2015,11,0.4002340550029257
OD5588,2015-12-08,8,Winter,Muneer,6,4,0,6,5,2474,0.2,841,30.6,No,2015,12,0.33993532740501214
OD5589,2018-06-10,10,Summer,Jonas,17,4,0,1,21,799,0.2,288,28.3,No,2018,6,0.360450563204005
OD5590,2017-12-06,6,Winter,Muneer,15,4,0,4,12,533,0.2,187,28.3,No,2017,12,0.350844277673546
OD5591,2015-11-30,30,Post-Monsoon,Veronica,17,4,0,4,11,1236,0.3,396,25.9,No,2015,11,0.32038834951456313
OD5592,2016-08-17,17,Monsoon,Jonas,9,4,0,0,2,1450,0.3,522,28.3,Yes,2016,8,0.36
OD5593,2016-12-11,11,Winter,Anu,1,4,0,4,19,2274,0.2,159,28.3,No,2016,12,0.06992084432717678
OD5594,2016-05-10,10,Summer,Malik,8,4,0,2,15,2316,0.1,764,28.3,No,2016,5,0.3298791018998273
OD5595,2015-11-04,4,Post-Monsoon,Peer,17,4,0,4,19,2436,0.1,268,28.3,No,2015,11,0.11001642036124795
OD5596,2015-04-18,18,Winter,James,15,4,0,1,13,2095,0.3,168,28.3,No,2015,4,0.0801909307875895
OD5597,2015-12-29,29,Winter,Vince,20,4,0,1,21,2061,0.3,124,28.3,No,2015,12,0.060164968461911696
OD5598,2017-08-06,6,Monsoon,Vidya,8,4,0,5,22,2337,0.3,748,31.9,No,2017,8,0.3200684638425332
OD5599,2018-11-27,27,Post-Monsoon,Ram,20,4,0,0,1,979,0.1,323,28.3,No,2018,11,0.3299284984678243
OD5600,2017-09-02,2,Monsoon,Sundar,10,4,0,5,14,706,0.3,42,28.3,Yes,2017,9,0.059490084985835696
OD5601,2017-06-24,24,Summer,Kumar,4,4,0,3,0,1585,0.1,713,30.2,No,2017,6,0.4498422712933754
OD5602,2017-02-05,5,Winter,Veena,11,4,0,1,21,1975,0.3,553,28.3,No,2017,2,0.28
OD5603,2016-11-17,17,Post-Monsoon,Mathew,10,4,0,5,8,976,0.3,283,27.5,No,2016,11,0.2899590163934426
OD5604,2017-05-26,26,Summer,Verma,8,4,0,5,22,2128,0.2,447,28.3,No,2017,5,0.2100563909774436
OD5605,2016-08-10,10,Monsoon,Anu,12,4,0,0,2,884,0.2,283,28.3,No,2016,8,0.3201357466063348
OD5606,2015-11-26,26,Post-Monsoon,Vinne,22,4,0,6,6,2185,0.2,175,27.3,No,2015,11,0.08009153318077804
OD5607,2016-04-02,2,Winter,Alan,16,4,0,2,9,570,0.1,120,28.3,No,2016,4,0.21052631578947367
OD5608,2016-08-16,16,Monsoon,Yadav,1,4,0,6,6,2482,0.1,993,28.3,No,2016,8,0.4000805801772764
OD5609,2018-11-13,13,Post-Monsoon,Ram,9,4,0,4,19,868,0.3,78,28.3,Yes,2018,11,0.08986175115207373
OD5610,2015-11-25,25,Post-Monsoon,Amy,18,4,0,1,21,2208,0.1,795,27.5,No,2015,11,0.360054347826087
OD5611,2017-08-30,30,Monsoon,Yadav,7,4,0,4,12,1402,0.3,477,28.3,No,2017,8,0.34022824536376606
OD5612,2016-07-25,25,Monsoon,Yusuf,18,4,0,4,12,2411,0.3,675,28.3,No,2016,7,0.2799668187474077
OD5613,2015-06-18,18,Summer,Muneer,19,4,0,2,9,1151,0.2,253,27.7,No,2015,6,0.21980886185925283
OD5614,2017-02-22,22,Winter,Arutra,9,4,0,3,18,1419,0.2,170,28.3,No,2017,2,0.11980267794221283
OD5615,2016-12-19,19,Winter,Shree,20,4,0,0,2,2248,0.3,112,28.3,No,2016,12,0.0498220640569395
OD5616,2018-08-07,7,Monsoon,Muneer,5,4,0,6,5,1241,0.3,323,28.3,No,2018,8,0.2602739726027397
OD5617,2016-04-17,17,Winter,Sudha,0,4,0,4,12,1594,0.2,319,28.3,No,2016,4,0.2001254705144291
OD5618,2015-05-10,10,Summer,Arutra,18,4,0,5,22,1561,0.2,156,27.4,No,2015,5,0.09993593850096093
OD5619,2015-05-10,10,Summer,Jonas,5,4,0,2,4,2442,0.2,635,27.4,No,2015,5,0.26003276003276005
OD5620,2017-08-14,14,Monsoon,Sharon,15,4,0,4,11,770,0.1,54,29.2,Yes,2017,8,0.07012987012987013
OD5621,2016-12-30,30,Winter,Peer,10,4,0,6,6,2340,0.2,468,28.3,No,2016,12,0.2
OD5622,2016-05-22,22,Summer,Krithika,3,4,0,2,15,1944,0.3,389,28.3,No,2016,5,0.2001028806584362
OD5623,2018-06-08,8,Summer,Alan,21,4,0,2,10,1353,0.2,203,32.0,No,2018,6,0.15003695491500368
OD5624,2018-09-07,7,Monsoon,Muneer,0,4,0,0,3,2333,0.1,840,28.3,No,2018,9,0.3600514359194171
OD5625,2016-05-22,22,Summer,Vince,12,4,0,3,18,1653,0.2,744,28.3,No,2016,5,0.4500907441016334
OD5626,2018-10-07,7,Post-Monsoon,Ram,9,4,0,1,13,2442,0.2,806,28.3,No,2018,10,0.33005733005733007
OD5627,2015-11-04,4,Post-Monsoon,Hussain,4,4,0,1,13,2334,0.2,817,28.3,No,2015,11,0.3500428449014567
OD5628,2018-09-15,15,Monsoon,Sudha,18,4,0,4,11,1140,0.3,479,30.3,No,2018,9,0.4201754385964912
OD5629,2016-11-20,20,Post-Monsoon,Vinne,5,4,0,6,5,2369,0.2,829,28.3,No,2016,11,0.3499366821443647
OD5630,2018-05-07,7,Summer,Rumaiza,6,4,0,0,1,1599,0.3,432,28.3,No,2018,5,0.2701688555347092
OD5631,2016-08-10,10,Monsoon,Vinne,18,4,0,0,2,1042,0.1,167,28.3,No,2016,8,0.16026871401151632
OD5632,2015-08-25,25,Monsoon,Akash,12,4,0,3,20,1120,0.2,67,28.3,No,2015,8,0.059821428571428574
OD5633,2017-09-25,25,Monsoon,Harish,12,4,0,1,21,1714,0.3,600,28.3,No,2017,9,0.3500583430571762
OD5634,2015-11-10,10,Post-Monsoon,Yusuf,10,4,0,4,12,1024,0.2,287,28.8,No,2015,11,0.2802734375
OD5635,2015-08-12,12,Monsoon,Esther,3,4,0,3,20,944,0.4,94,26.2,No,2015,8,0.09957627118644068
OD5636,2018-08-12,12,Monsoon,Ramesh,7,4,0,2,9,1154,0.2,346,28.3,No,2018,8,0.29982668977469673
OD5637,2018-06-26,26,Summer,Ram,15,4,0,3,0,1084,0.1,314,28.3,No,2018,6,0.2896678966789668
OD5638,2015-08-23,23,Monsoon,Rumaiza,6,4,0,6,5,1417,0.3,510,29.8,No,2015,8,0.35991531404375443
OD5639,2018-05-20,20,Summer,Verma,22,4,0,3,7,2406,0.1,313,28.3,No,2018,5,0.13009143807148796
OD5640,2015-12-08,8,Winter,Muneer,11,4,0,0,3,2286,0.2,343,30.6,No,2015,12,0.1500437445319335
OD5641,2015-09-17,17,Monsoon,Ramesh,9,4,0,0,3,1187,0.1,190,28.3,No,2015,9,0.16006739679865206
OD5642,2018-10-07,7,Post-Monsoon,Sundar,21,4,0,5,14,1448,0.3,637,28.3,No,2018,10,0.4399171270718232
OD5643,2018-10-02,2,Post-Monsoon,Sabeela,17,4,0,6,6,1712,0.1,651,28.3,Yes,2018,10,0.3802570093457944
OD5644,2015-09-17,17,Monsoon,Vidya,21,4,0,1,13,1089,0.1,468,28.3,No,2015,9,0.4297520661157025
OD5645,2015-01-26,26,Winter,Vince,2,0,0,3,7,1384,0.3,484,28.3,No,2015,1,0.34971098265895956
OD5646,2018-11-23,23,Post-Monsoon,Harish,20,0,0,0,2,643,0.3,187,27.4,Yes,2018,11,0.29082426127527217
OD5647,2017-12-23,23,Winter,Rumaiza,13,0,0,0,1,624,0.2,150,26.2,No,2017,12,0.2403846153846154
OD5648,2018-09-08,8,Monsoon,Rumaiza,5,0,0,3,0,2416,0.3,1087,30.6,No,2018,9,0.44991721854304634
OD5649,2017-07-02,2,Monsoon,Surya,3,0,0,3,18,2472,0.1,494,28.3,No,2017,7,0.19983818770226539
OD5650,2017-03-03,3,Winter,Peer,0,0,0,6,16,659,0.3,171,28.3,No,2017,3,0.25948406676783003
OD5651,2017-08-26,26,Monsoon,Alan,4,0,0,5,8,1747,0.4,262,30.0,No,2017,8,0.14997137950772754
OD5652,2018-11-19,19,Post-Monsoon,Willams,12,0,0,1,21,1786,0.2,304,29.2,No,2018,11,0.1702127659574468
OD5653,2018-09-04,4,Monsoon,Esther,21,0,0,6,16,1782,0.2,463,28.3,No,2018,9,0.25982042648709314
OD5654,2016-03-01,1,Winter,Hafiz,9,0,0,6,5,2421,0.3,266,28.3,No,2016,3,0.10987195373812474
OD5655,2018-09-08,8,Monsoon,Ganesh,14,0,0,0,2,2068,0.3,372,30.6,No,2018,9,0.17988394584139264
OD5656,2017-09-05,5,Monsoon,Veena,21,0,0,2,15,1160,0.4,383,28.3,No,2017,9,0.33017241379310347
OD5657,2016-09-21,21,Monsoon,Sudha,1,0,0,4,12,1863,0.2,429,28.3,No,2016,9,0.23027375201288244
OD5658,2017-11-12,12,Post-Monsoon,Sabeela,7,0,0,6,16,1512,0.2,454,28.3,No,2017,11,0.3002645502645503
OD5659,2016-05-04,4,Summer,Anu,11,0,0,1,13,2190,0.3,263,28.3,No,2016,5,0.12009132420091324
OD5660,2017-12-05,5,Winter,Rumaiza,22,1,0,1,21,1740,0.2,626,28.3,No,2017,12,0.35977011494252875
OD5661,2018-05-14,14,Summer,Yusuf,21,1,0,6,6,1776,0.1,89,28.3,No,2018,5,0.050112612612612614
OD5662,2018-06-29,29,Summer,Harish,11,1,0,1,21,1870,0.3,524,28.3,No,2018,6,0.2802139037433155
OD5663,2015-08-24,24,Monsoon,Esther,13,1,0,6,16,2231,0.1,134,30.8,No,2015,8,0.0600627521290901
OD5664,2018-10-23,23,Post-Monsoon,Veronica,18,1,0,3,18,2079,0.3,915,28.3,No,2018,10,0.4401154401154401
OD5665,2018-10-23,23,Post-Monsoon,Kumar,12,1,0,6,5,1556,0.1,373,28.3,No,2018,10,0.2397172236503856
OD5666,2017-02-21,21,Winter,Mathew,6,1,0,3,7,1517,0.2,531,28.3,Yes,2017,2,0.35003295978905735
OD5667,2018-06-29,29,Summer,Muneer,21,1,0,5,14,605,0.2,151,28.3,No,2018,6,0.24958677685950414
OD5668,2018-10-16,16,Post-Monsoon,Komal,6,1,0,3,20,1459,0.1,219,28.3,Yes,2018,10,0.1501028101439342
OD5669,2018-08-17,17,Monsoon,Kumar,2,1,0,2,9,856,0.3,171,31.4,Yes,2018,8,0.19976635514018692
OD5670,2018-03-24,24,Winter,Muneer,9,1,0,3,20,1888,0.3,283,28.3,No,2018,3,0.14989406779661016
OD5671,2016-11-03,3,Post-Monsoon,Ramesh,5,1,0,5,22,1324,0.2,199,28.3,No,2016,11,0.15030211480362538
OD5672,2015-11-01,1,Post-Monsoon,Sudeep,21,1,0,0,1,2234,0.3,357,28.3,No,2015,11,0.15980304386750224
OD5673,2018-04-20,20,Winter,Kumar,0,1,0,3,20,1672,0.2,167,28.3,No,2018,4,0.09988038277511961
OD5674,2016-07-03,3,Monsoon,Ramesh,3,1,0,0,2,2368,0.2,1018,28.3,No,2016,7,0.42989864864864863
OD5675,2018-04-20,20,Winter,Vinne,12,1,0,3,20,2270,0.3,817,28.3,No,2018,4,0.35991189427312775
OD5676,2018-12-04,4,Winter,Jonas,19,1,0,2,9,1790,0.3,304,28.3,No,2018,12,0.16983240223463686
OD5677,2016-05-29,29,Summer,Sheeba,19,1,0,2,9,1715,0.2,240,28.3,No,2016,5,0.13994169096209913
OD5678,2018-10-09,9,Post-Monsoon,Sudha,6,1,0,6,5,1992,0.2,657,28.3,No,2018,10,0.32981927710843373
OD5679,2016-07-03,3,Monsoon,Amrish,19,1,0,0,2,1332,0.1,373,28.3,No,2016,7,0.28003003003003
OD5680,2016-05-29,29,Summer,Jackson,19,1,0,6,6,2101,0.1,525,28.3,No,2016,5,0.2498810090433127
OD5681,2018-10-23,23,Post-Monsoon,Shah,3,1,0,2,10,1620,0.4,729,28.3,No,2018,10,0.45
OD5682,2016-07-11,11,Monsoon,Hussain,1,1,0,0,1,1302,0.3,430,28.3,No,2016,7,0.3302611367127496
OD5683,2018-10-23,23,Post-Monsoon,Esther,11,1,0,4,12,1326,0.2,159,28.3,No,2018,10,0.11990950226244344
OD5684,2016-12-22,22,Winter,Vince,19,1,0,4,12,1258,0.2,516,28.3,No,2016,12,0.41017488076311603
OD5685,2015-01-14,14,Winter,Sundar,18,1,0,3,20,1715,0.2,772,28.3,No,2015,1,0.4501457725947522
OD5686,2018-05-18,18,Summer,Amrish,21,3,0,0,1,2416,0.2,242,28.3,No,2018,5,0.10016556291390728
OD5687,2018-04-01,1,Winter,Vidya,16,3,0,5,22,2368,0.1,355,28.3,Yes,2018,4,0.14991554054054054
OD5688,2015-08-27,27,Monsoon,Ridhesh,13,3,0,1,13,2427,0.3,947,29.0,No,2015,8,0.3901936547177586
OD5689,2018-07-15,15,Monsoon,Yusuf,3,3,0,5,8,1940,0.3,737,31.8,No,2018,7,0.37989690721649483
OD5690,2015-08-27,27,Monsoon,Haseena,12,3,0,3,20,528,0.2,232,29.0,No,2015,8,0.4393939393939394
OD5691,2017-11-06,6,Post-Monsoon,Veena,14,3,0,3,7,2091,0.3,105,28.3,No,2017,11,0.05021520803443329
OD5692,2016-12-05,5,Winter,Krithika,19,3,0,0,1,2422,0.3,678,28.3,No,2016,12,0.27993393889347645
OD5693,2017-11-06,6,Post-Monsoon,Sundar,3,3,0,3,20,1311,0.4,157,28.3,No,2017,11,0.11975591151792525
OD5694,2015-07-05,5,Monsoon,Vidya,12,3,0,3,7,568,0.2,63,28.3,No,2015,7,0.11091549295774648
OD5695,2016-11-30,30,Post-Monsoon,Vidya,10,3,0,1,21,1715,0.4,412,28.3,No,2016,11,0.2402332361516035
OD5696,2018-05-09,9,Summer,Ram,0,3,0,0,1,1106,0.2,210,31.0,Yes,2018,5,0.189873417721519
OD5697,2016-06-11,11,Summer,Aditi,17,3,0,6,5,1571,0.2,299,28.3,No,2016,6,0.19032463399108848
OD5698,2015-03-19,19,Winter,Alan,7,3,0,4,12,824,0.3,231,28.3,No,2015,3,0.2803398058252427
OD5699,2015-03-19,19,Winter,Aditi,17,3,0,1,21,2306,0.1,553,28.3,No,2015,3,0.23980919340849957
OD5700,2015-07-05,5,Monsoon,Willams,23,3,0,0,1,1589,0.1,445,28.3,No,2015,7,0.2800503461296413
OD5701,2016-06-18,18,Summer,Akash,1,3,0,0,1,1513,0.3,484,28.3,No,2016,6,0.3198942498347654
OD5702,2016-06-11,11,Summer,Malik,5,3,0,1,13,1447,0.4,203,28.3,No,2016,6,0.1402902557014513
OD5703,2016-07-02,2,Monsoon,Veena,1,3,0,2,4,2465,0.1,690,28.3,No,2016,7,0.2799188640973631
OD5704,2018-11-04,4,Post-Monsoon,Aditi,13,3,0,2,4,1840,0.3,239,30.8,No,2018,11,0.1298913043478261
OD5705,2015-10-20,20,Post-Monsoon,Arvind,4,3,0,4,12,2139,0.2,556,28.3,No,2015,10,0.25993454885460493
OD5706,2018-03-28,28,Winter,Sheeba,10,4,0,1,21,666,0.2,260,28.3,No,2018,3,0.39039039039039036
OD5707,2018-01-08,8,Winter,Jonas,10,4,0,5,8,743,0.2,119,28.3,No,2018,1,0.1601615074024226
OD5708,2016-09-13,13,Monsoon,Ram,17,4,0,0,3,567,0.3,250,29.3,Yes,2016,9,0.4409171075837742
